source_id,shape,source_file,source_sha256,original_filename,landing_url,extractor_support_status,sheet,n_rows,n_cols,title_row_sample,header_row_sample,error
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/1.-operating-statement.xlsx,f46645d762e6a270a3194920be5ccdd642c474e6a342d31ebc73ae85c478c70e,1.-operating-statement.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/c21aa248-ec4c-4b5b-9b1b-6d545a55e399/download/1.-operating-statement.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2024-25,57,12,2024-25 Australian Government general government sector operating statement,"ACTUAL
2024-2025
July
$m | ACTUAL
2024-2025
YTD August
$m | ACTUAL
2024-2025
YTD September
$m | ACTUAL
2024-2025
YTD October
$m | ACTUAL
2024-2025
YTD November
$m | ACTUAL
2024-2025
YTD December
$m | ACTUAL
2024-2025
YTD January
$m | ACTUAL
2024-2025
YTD February
$m | ACTUAL
2024-2025
YTD March
$m |",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/1.-operating-statement.xlsx,f46645d762e6a270a3194920be5ccdd642c474e6a342d31ebc73ae85c478c70e,1.-operating-statement.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/c21aa248-ec4c-4b5b-9b1b-6d545a55e399/download/1.-operating-statement.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2025-26,57,12,2025-26 Australian Government general government sector operating statement,"ACTUAL
2025-2026
July
$m | ACTUAL
2025-2026
YTD August
$m | ACTUAL
2025-2026
YTD September
$m | ACTUAL
2025-2026
YTD October
$m | ACTUAL
2025-2026
YTD November
$m | ACTUAL
2025-2026
YTD December
$m | ACTUAL
2025-2026
YTD January
$m | ACTUAL
2025-2026
YTD February
$m | ACTUAL
2025-2026
YTD March
$m |",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2005-06,63,13,2005-06 Australian Government general government sector - Balance Sheet,ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL,
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2006-07,61,13,2006-07 Australian Government general government sector - Balance Sheet,ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL,
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2007-08,38,12,2007-08 Australian Government general government sector - Balance Sheet,ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL | ACTUAL,
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2008-09,53,12,2008-09 Australian Government general government sector - Balance Sheet,"
ACTUAL
as at
31 July 2008
$m | 
ACTUAL
as at
31 August 2008
$m | 
ACTUAL
as at
30 September 2008
$m | 
ACTUAL
as at
31 October 2008
$m | 
ACTUAL
as at
30 November 2008
$m | 
ACTUAL
as at
31 December 2008
$m | 
ACTUAL
as at
31 January 2009
$m | 
ACTUAL
as at
28 February 2009
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2009-10,53,12,2009-10 Australian Government general government sector - Balance Sheet,"
ACTUAL
as at
31 July 2009
$m | 
ACTUAL
as at
31 August 2009
$m | 
ACTUAL
as at
30 September 2009
$m | 
ACTUAL
as at
31 October 2009
$m | 
ACTUAL
as at
30 November 2009
$m | 
ACTUAL
as at
31 December 2009
$m | 
ACTUAL
as at
31 January 2010
$m | 
ACTUAL
as at
28 February 2010
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2010-11,53,12,2010-11 Australian Government general government sector - Balance Sheet,"
ACTUAL
as at
31 July 2010
$m | 
ACTUAL
as at
31 August 2010
$m | 
ACTUAL
as at
30 September 2010
$m | 
ACTUAL
as at
31 October 2010
$m | 
ACTUAL
as at
30 November 2010
$m | 
ACTUAL
as at
31 December 2010
$m | 
ACTUAL
as at
31 January 2011
$m | 
ACTUAL
as at
28 February 2011
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2011-12,49,12,2011-12 Australian Government general government sector - Balance Sheet,"
ACTUAL
as at
31 July 2011
$m | 
ACTUAL
as at
31 August 2011
$m | 
ACTUAL
as at
30 September 2011
$m | 
ACTUAL
as at
31 October 2011
$m | 
ACTUAL
as at
30 November 2011
$m | 
ACTUAL
as at
31 December 2011
$m | 
ACTUAL
as at
31 January 2012
$m | 
ACTUAL
as at
29 February 2012
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2012-13,49,12,2012-13 Australian Government general government sector - Balance Sheet,"
ACTUAL
as at
31 July 2012
$m | 
ACTUAL
as at
31 August 2012
$m | 
ACTUAL
as at
30 September 2012
$m | 
ACTUAL
as at
31 October 2012
$m | 
ACTUAL
as at
30 November 2012
$m | 
ACTUAL
as at
31 December 2012
$m | 
ACTUAL
as at
31 January 2013
$m | 
ACTUAL
as at
28 February 2013
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2013-14,49,12,2013-14 Australian Government general government sector balance sheet,"
ACTUAL
as at
31 July 2013
$m | 
ACTUAL
as at
31 August 2013
$m | 
ACTUAL
as at
30 September 2013
$m | 
ACTUAL
as at
31 October 2013
$m | 
ACTUAL
as at
30 November 2013
$m | 
ACTUAL
as at
31 December 2013
$m | 
ACTUAL
as at
31 January 2014
$m | 
ACTUAL
as at
28 February 2014
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2014-15,49,12,2014-15 Australian Government general government sector balance sheet,"
ACTUAL
as at
31 July 2014
$m | 
ACTUAL
as at
31 August 2014
$m | 
ACTUAL
as at
30 September 2014
$m | 
ACTUAL
as at
31 October 2014
$m | 
ACTUAL
as at
30 November 2014
$m | 
ACTUAL
as at
31 December 2014
$m | 
ACTUAL
as at
31 January 2015
$m | 
ACTUAL
as at
28 February 2015
$m | 
ACTUAL
as at
31 Ma",
federal_monthly_financial_statements,legacy bulk acquisition (pre-split),raw/federal/federal_monthly_financial_statements/snapshots/20260721T030430Z/files/2.-balance-sheet.xlsx,bd0610b18724c6c6dc786a72d612b0af7ae4ae7038082cf4f68dab85d8bebf7d,2.-balance-sheet.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/840f704f-8a29-4f2d-bd03-cc3b4000a9d8/download/2.-balance-sheet.xlsx,"not supported - superseded by the per-file sources above (except cash flow statement, which has no dedicated source_id yet); the 288-fact stray preload from this source was removed in Task 1",2015-16,49,12,2015-16 Australian Government general government sector balance sheet,"
ACTUAL
as at
31 July 2015
$m | 
ACTUAL
as at
31 August 2015
$m | 
ACTUAL
as at
30 September 2015
$m | 
ACTUAL
as at
31 October 2015
$m | 
ACTUAL
as at
30 November 2015
$m | 
ACTUAL
as at
31 December 2015
$m | 
ACTUAL
as at
31 January 2016
$m | 
ACTUAL
as at
29 February 2016
$m | 
ACTUAL
as at
31 Ma",
