source_id,file,sheet,source_cell,raw_label,normalized_label,financial_year,reporting_month,period_start,period_end,period_granularity,measure_type,flow_or_stock,amount,source_unit,normalized_unit,estimate_status,accounting_basis,compatibility_group,publishable,quarantine_reason,citation_locator
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD September $m,less Payments,less Payments,2014-15,September,2014-07-01,2014-09-30,month,mfs_ytd_payments,flow,102690000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD October $m,less Payments,less Payments,2014-15,October,2014-07-01,2014-10-31,month,mfs_ytd_payments,flow,140548000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD November $m,less Payments,less Payments,2014-15,November,2014-07-01,2014-11-30,month,mfs_ytd_payments,flow,171962000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD December $m,less Payments,less Payments,2014-15,December,2014-07-01,2014-12-31,month,mfs_ytd_payments,flow,207797000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD January $m,less Payments,less Payments,2014-15,January,2014-07-01,2015-01-31,month,mfs_ytd_payments,flow,241892000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD February $m,less Payments,less Payments,2014-15,February,2014-07-01,2015-02-28,month,mfs_ytd_payments,flow,271171000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD March $m,less Payments,less Payments,2014-15,March,2014-07-01,2015-03-31,month,mfs_ytd_payments,flow,304084000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD April $m,less Payments,less Payments,2014-15,April,2014-07-01,2015-04-30,month,mfs_ytd_payments,flow,338793000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD May $m,less Payments,less Payments,2014-15,May,2014-07-01,2015-05-31,month,mfs_ytd_payments,flow,370709000000.0,$m,AUD,actual,cash,mfs_ytd_payments,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Payments | col: ACTUAL 2014-2015 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD July $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,July,2014-07-01,2014-07-31,month,mfs_ytd_net_future_fund_earnings,flow,455000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD August $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,August,2014-07-01,2014-08-31,month,mfs_ytd_net_future_fund_earnings,flow,821000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD September $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,September,2014-07-01,2014-09-30,month,mfs_ytd_net_future_fund_earnings,flow,1724000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD October $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,October,2014-07-01,2014-10-31,month,mfs_ytd_net_future_fund_earnings,flow,1889000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD November $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,November,2014-07-01,2014-11-30,month,mfs_ytd_net_future_fund_earnings,flow,1786000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD December $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,December,2014-07-01,2014-12-31,month,mfs_ytd_net_future_fund_earnings,flow,2439000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD January $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,January,2014-07-01,2015-01-31,month,mfs_ytd_net_future_fund_earnings,flow,2640000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD February $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,February,2014-07-01,2015-02-28,month,mfs_ytd_net_future_fund_earnings,flow,2847000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD March $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,March,2014-07-01,2015-03-31,month,mfs_ytd_net_future_fund_earnings,flow,3194000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD April $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,April,2014-07-01,2015-04-30,month,mfs_ytd_net_future_fund_earnings,flow,3578000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD May $m,less Net Future Fund earnings,less Net Future Fund earnings,2014-15,May,2014-07-01,2015-05-31,month,mfs_ytd_net_future_fund_earnings,flow,3884000000.0,$m,AUD,actual,cash,mfs_ytd_net_future_fund_earnings,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:less Net Future Fund earnings | col: ACTUAL 2014-2015 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD July $m,Underlying cash balance,Underlying cash balance,2014-15,July,2014-07-01,2014-07-31,month,mfs_ytd_underlying_cash_balance,balance,-6435000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD August $m,Underlying cash balance,Underlying cash balance,2014-15,August,2014-07-01,2014-08-31,month,mfs_ytd_underlying_cash_balance,balance,-12327000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD September $m,Underlying cash balance,Underlying cash balance,2014-15,September,2014-07-01,2014-09-30,month,mfs_ytd_underlying_cash_balance,balance,-19163000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD October $m,Underlying cash balance,Underlying cash balance,2014-15,October,2014-07-01,2014-10-31,month,mfs_ytd_underlying_cash_balance,balance,-22334000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD November $m,Underlying cash balance,Underlying cash balance,2014-15,November,2014-07-01,2014-11-30,month,mfs_ytd_underlying_cash_balance,balance,-24782000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD December $m,Underlying cash balance,Underlying cash balance,2014-15,December,2014-07-01,2014-12-31,month,mfs_ytd_underlying_cash_balance,balance,-31366000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD January $m,Underlying cash balance,Underlying cash balance,2014-15,January,2014-07-01,2015-01-31,month,mfs_ytd_underlying_cash_balance,balance,-38733000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD February $m,Underlying cash balance,Underlying cash balance,2014-15,February,2014-07-01,2015-02-28,month,mfs_ytd_underlying_cash_balance,balance,-40481000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD March $m,Underlying cash balance,Underlying cash balance,2014-15,March,2014-07-01,2015-03-31,month,mfs_ytd_underlying_cash_balance,balance,-35225000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD April $m,Underlying cash balance,Underlying cash balance,2014-15,April,2014-07-01,2015-04-30,month,mfs_ytd_underlying_cash_balance,balance,-33219000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD May $m,Underlying cash balance,Underlying cash balance,2014-15,May,2014-07-01,2015-05-31,month,mfs_ytd_underlying_cash_balance,balance,-31458000000.0,$m,AUD,actual,cash,mfs_ytd_underlying_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Underlying cash balance | col: ACTUAL 2014-2015 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD July $m,Headline cash balance,Headline cash balance,2014-15,July,2014-07-01,2014-07-31,month,mfs_ytd_headline_cash_balance,balance,-6936000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD August $m,Headline cash balance,Headline cash balance,2014-15,August,2014-07-01,2014-08-31,month,mfs_ytd_headline_cash_balance,balance,-13332000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD September $m,Headline cash balance,Headline cash balance,2014-15,September,2014-07-01,2014-09-30,month,mfs_ytd_headline_cash_balance,balance,-19265000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD October $m,Headline cash balance,Headline cash balance,2014-15,October,2014-07-01,2014-10-31,month,mfs_ytd_headline_cash_balance,balance,-22403000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD November $m,Headline cash balance,Headline cash balance,2014-15,November,2014-07-01,2014-11-30,month,mfs_ytd_headline_cash_balance,balance,-20676000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD December $m,Headline cash balance,Headline cash balance,2014-15,December,2014-07-01,2014-12-31,month,mfs_ytd_headline_cash_balance,balance,-27328000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD January $m,Headline cash balance,Headline cash balance,2014-15,January,2014-07-01,2015-01-31,month,mfs_ytd_headline_cash_balance,balance,-36581000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD February $m,Headline cash balance,Headline cash balance,2014-15,February,2014-07-01,2015-02-28,month,mfs_ytd_headline_cash_balance,balance,-39078000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD March $m,Headline cash balance,Headline cash balance,2014-15,March,2014-07-01,2015-03-31,month,mfs_ytd_headline_cash_balance,balance,-34682000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD April $m,Headline cash balance,Headline cash balance,2014-15,April,2014-07-01,2015-04-30,month,mfs_ytd_headline_cash_balance,balance,-32774000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD May $m,Headline cash balance,Headline cash balance,2014-15,May,2014-07-01,2015-05-31,month,mfs_ytd_headline_cash_balance,balance,-31791000000.0,$m,AUD,actual,cash,mfs_ytd_headline_cash_balance,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Headline cash balance | col: ACTUAL 2014-2015 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD July $m,Total assets,Total assets,2014-15,July,,2014-07-31,month,mfs_stock_total_assets,stock,398038000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD August $m,Total assets,Total assets,2014-15,August,,2014-08-31,month,mfs_stock_total_assets,stock,400032000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD September $m,Total assets,Total assets,2014-15,September,,2014-09-30,month,mfs_stock_total_assets,stock,400968000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD October $m,Total assets,Total assets,2014-15,October,,2014-10-31,month,mfs_stock_total_assets,stock,399662000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD November $m,Total assets,Total assets,2014-15,November,,2014-11-30,month,mfs_stock_total_assets,stock,410996000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD December $m,Total assets,Total assets,2014-15,December,,2014-12-31,month,mfs_stock_total_assets,stock,406402000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2014-15,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD January $m,Total assets,Total assets,2014-15,January,,2015-01-31,month,mfs_stock_total_assets,stock,402751000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2014-15 | row:Total assets | col: ACTUAL 2014-2015 YTD January $m
